supplier_id,invoice_amount,days_to_pay
1051,597.3,49.0
1734,380.74,32.0
1813,550.42,27.0
1874,397.22,37.0
1268,511.72,56.0
1095,348.26,46.0
1272,284.83,47.0
1322,454.06,49.0
1572,485.15,44.0
1832,452.28,41.0
1692,357.92,47.0
1132,452.01,35.0
1927,532.32,26.0
1088,494.61,47.0
1684,521.9,52.0
1823,419.59,29.0
1004,640.61,48.0
1356,358.86,57.0
1342,558.51,40.0
1203,641.83,32.0
1673,557.71,41.0
1572,475.7,34.0
1470,436.6,34.0
1463,624.33,44.0
1496,329.24,24.0
1701,383.59,26.0
1836,452.29,40.0
1062,648.52,40.0
1555,545.57,43.0
1238,383.83,59.0
1539,462.76,41.0
1197,426.28,46.0
1780,414.83,30.0
1682,617.47,48.0
1029,335.39,35.0
1665,693.05,41.0
1208,599.39,39.0
1062,630.9,50.0
1840,444.45,27.0
1056,482.01,17.0
1831,328.02,38.0
1719,437.04,45.0
1432,559.24,42.0
1307,655.53,52.0
1574,367.14,44.0
1759,456.14,34.0
1465,481.84,17.0
1652,332.51,38.0
1604,570.96,50.0
1106,413.12,36.0
1876,476.55,40.0
1599,445.77,44.0
1300,405.28,30.0
1619,499.15,46.0
1045,474.13,56.0
1076,455.38,38.0
1728,412.58,29.0
1168,538.34,39.0
1813,698.43,18.0
1128,516.79,43.0
1712,619.53,45.0
1707,333.17,57.0
1859,518.93,38.0
1267,368.32,44.0
1599,322.77,31.0
1764,411.28,36.0
1749,643.03,25.0
1584,614.0,38.0
1418,529.16,37.0
1869,316.08,43.0
1866,476.45,34.0
1160,536.2,41.0
1057,521.06,37.0
1383,278.74,37.0
1884,393.16,41.0
1802,492.31,40.0
1509,564.35,48.0
1429,236.46,39.0
1339,480.55,37.0
1577,517.17,38.0
1939,601.95,33.0
1025,583.14,36.0
1809,569.91,60.0
1588,404.01,31.0
1797,271.04,37.0
1371,452.83,36.0
1927,620.2,38.0
1035,667.21,37.0
1530,585.27,43.0
1789,551.52,23.0
1832,545.56,50.0
1824,433.27,46.0
1266,484.39,28.0
1793,700.29,17.0
1431,386.89,30.0
1018,693.77,38.0
1338,461.36,66.0
1139,659.05,45.0
1066,331.18,22.0
1823,570.31,33.0
1529,411.59,39.0
1368,330.17,43.0
1260,526.22,27.0
1623,621.14,39.0
1919,398.61,33.0
1973,320.12,29.0
1626,488.98,43.0
1677,489.51,48.0
1578,565.8,48.0
1766,613.95,46.0
1581,492.87,35.0
1971,722.66,47.0
1819,526.91,43.0
1202,458.43,41.0
1638,306.61,34.0
1934,468.48,35.0
1954,459.63,41.0
1409,615.24,64.0
1832,555.5,43.0
1079,358.48,34.0
1687,520.67,32.0
1112,580.58,35.0
1622,683.36,62.0
1820,606.5,36.0
1136,591.3,49.0
1644,507.21,36.0
1883,546.6,43.0
1839,649.94,48.0
1188,340.07,34.0
1276,458.07,34.0
1736,407.29,57.0
1102,545.5,50.0
1106,647.63,48.0
1574,428.36,48.0
1915,213.16,45.0
1953,450.53,60.0
1756,609.62,40.0
1172,564.52,46.0
1917,551.38,25.0
1844,466.4,32.0
1998,346.52,28.0
1330,561.84,53.0
1721,399.89,14.0
1190,762.09,36.0
1669,568.46,10.0
1830,430.32,32.0
1224,426.63,35.0
1683,488.85,54.0
1322,471.26,44.0
1953,634.02,32.0
1507,522.37,51.0
1960,412.2,40.0
1547,726.85,40.0
1133,505.92,28.0
1036,592.26,30.0
1092,427.01,32.0
1074,543.57,40.0
1755,537.33,41.0
1182,273.24,55.0
1716,741.83,44.0
1458,654.88,13.0
1698,452.34,43.0
1677,367.73,25.0
1626,541.71,30.0
1408,510.4,32.0
1206,542.68,33.0
1244,522.99,26.0
1332,560.75,42.0
1672,673.68,26.0
1524,568.17,44.0
1293,374.04,62.0
1953,663.51,27.0
1983,696.87,37.0
1915,878.25,15.0
1747,365.18,37.0
1272,529.15,46.0
1378,250.15,47.0
1625,566.38,41.0
1663,434.22,49.0
1025,730.81,65.0
1679,407.05,57.0
1543,297.3,35.0
1732,443.45,25.0
1717,262.94,36.0
1932,590.13,31.0
1853,252.19,45.0
1609,503.41,28.0
1090,250.66,39.0
1475,461.56,48.0
1888,697.21,39.0
1725,543.28,31.0
1187,396.38,52.0
1568,496.26,21.0
1618,502.16,37.0
1953,556.72,40.0
1194,335.98,40.0
1533,571.11,42.0
1697,175.47,46.0
1879,424.41,40.0
1084,441.41,36.0
1591,576.0,36.0
1840,502.72,34.0
1076,331.33,48.0
1329,381.8,34.0
1382,523.84,48.0
1432,490.51,40.0
1376,430.51,35.0
1340,442.3,46.0
1176,583.54,33.0
1425,437.88,46.0
1423,489.43,42.0
1966,760.39,34.0
1173,329.16,45.0
1405,277.78,45.0
1081,594.03,52.0
1020,418.56,50.0
1690,461.81,45.0
1397,406.26,29.0
1329,468.82,64.0
1224,691.82,26.0
1776,596.26,49.0
1401,603.47,44.0
1780,330.05,28.0
1762,361.86,39.0
1784,159.31,39.0
1893,402.87,53.0
1854,614.8,33.0
1920,562.03,37.0
1437,473.42,17.0
1271,497.32,57.0
1279,417.33,29.0
1222,524.57,43.0
1586,591.91,39.0
1662,306.09,39.0
1936,535.96,48.0
1870,611.89,57.0
1508,450.19,43.0
1341,584.08,47.0
1928,837.76,43.0
1616,487.48,50.0
1041,547.2,35.0
1175,411.43,51.0
1244,521.75,51.0
1252,555.23,51.0
1273,523.38,33.0
1958,377.64,38.0
1333,524.76,42.0
1603,675.46,26.0
1010,553.84,56.0
1151,615.44,40.0
1188,471.56,43.0
1959,589.99,34.0
1675,533.51,27.0
1637,385.89,34.0
1210,538.22,42.0
1972,381.0,47.0
1096,424.05,42.0
1820,522.72,43.0
1338,535.67,37.0
1046,357.29,45.0
1819,626.48,55.0
1735,568.64,47.0
1974,415.43,48.0
1056,315.49,43.0
1074,482.61,25.0
1253,446.49,30.0
1662,513.58,45.0
1570,456.43,40.0
1836,259.11,44.0
1951,453.4,57.0
1597,463.33,47.0
1169,576.04,53.0
1145,416.22,41.0
1838,701.44,32.0
1032,270.6,39.0
1514,657.34,32.0
1795,473.08,56.0
1256,603.15,48.0
1125,509.58,45.0
1958,636.75,52.0
1112,453.52,20.0
1814,368.17,46.0
1804,670.46,27.0
1341,486.38,40.0
1047,526.59,37.0
1363,648.17,47.0
1786,376.17,42.0
1397,571.46,53.0
1194,429.21,34.0
1850,484.14,47.0
1736,508.67,42.0
1724,319.97,24.0
1320,406.54,31.0
1793,662.13,39.0
1137,606.34,51.0
1354,492.48,45.0
1844,529.17,28.0
1069,464.69,39.0
1810,662.79,60.0
1581,475.96,41.0
1482,527.82,37.0
1719,637.52,45.0
1711,406.72,48.0
1058,687.05,35.0
1770,316.34,45.0
1388,695.56,37.0
1852,455.28,47.0
1350,470.88,42.0
1845,273.2,45.0
1868,445.42,32.0
1338,375.22,32.0
1676,427.08,49.0
1756,483.52,39.0
1595,614.93,43.0
1435,524.91,37.0
1449,536.92,49.0
1376,368.54,34.0
1958,394.31,39.0
1390,715.85,48.0
1480,411.78,52.0
1820,698.74,35.0
1113,470.83,60.0
1745,500.27,43.0
1773,628.44,30.0
1902,652.63,44.0
1171,486.7,36.0
1017,453.41,44.0
1234,493.29,40.0
1309,540.55,41.0
1894,606.96,31.0
1668,500.51,50.0
1722,574.27,28.0
1280,696.6,29.0
1830,545.76,44.0
1195,537.4,56.0
1114,317.73,36.0
1396,184.31,47.0
1671,546.61,51.0
1666,488.62,48.0
1562,438.23,37.0
1417,529.22,29.0
1283,492.75,18.0
1584,635.33,37.0
1327,510.33,52.0
1340,410.37,29.0
1621,618.82,47.0
1797,473.94,30.0
1220,563.18,41.0
1008,442.71,47.0
1908,422.02,33.0
1081,510.1,42.0
1831,501.54,36.0
1293,557.58,47.0
1374,467.76,42.0
1533,279.64,41.0
1414,448.07,56.0
1098,595.26,47.0
1681,464.31,33.0
1701,470.43,39.0
1617,618.37,39.0
1831,414.56,41.0
1969,314.86,65.0
1776,480.72,44.0
1381,441.9,20.0
1862,384.05,35.0
1939,478.95,21.0
1503,558.98,37.0
1446,498.89,20.0
1679,536.84,31.0
1343,717.61,25.0
1424,458.85,44.0
1624,533.4,40.0
1839,438.89,43.0
1305,398.44,39.0
1147,429.81,26.0
1848,442.55,45.0
1731,543.14,59.0
1453,781.89,44.0
1937,414.07,36.0
1032,450.0,26.0
1731,492.43,31.0
1500,547.5,45.0
1318,531.63,51.0
1696,654.09,43.0
1192,208.83,48.0
1872,213.57,47.0
1179,440.49,45.0
1866,631.68,33.0
1983,312.12,42.0
1517,139.08,32.0
1390,568.54,40.0
1520,529.24,43.0
1356,369.17,57.0
1572,381.74,27.0
1463,383.63,45.0
1929,513.26,55.0
1674,424.84,48.0
1098,559.29,48.0
1147,157.44,46.0
1569,397.18,53.0
1726,364.87,29.0
1315,469.24,26.0
1181,435.43,40.0
1546,595.74,18.0
1302,276.88,52.0
1557,505.46,52.0
1598,567.0,36.0
1003,722.8,36.0
1777,442.19,39.0
1106,538.94,41.0
1074,283.54,41.0
1039,212.97,46.0
1638,601.37,38.0
1694,499.33,49.0
1118,641.42,44.0
1072,335.19,34.0
1551,562.39,53.0
1203,724.26,26.0
1976,550.36,39.0
1095,533.19,50.0
1278,501.03,33.0
1142,311.49,43.0
1114,662.67,45.0
1475,426.7,31.0
1883,560.54,39.0
1997,312.44,38.0
1132,358.46,34.0
1167,672.21,63.0
1913,458.32,32.0
1244,674.39,50.0
1276,490.61,36.0
1974,278.97,29.0
1258,607.05,41.0
1045,429.21,46.0
1345,583.84,49.0
1846,503.03,56.0
1894,314.83,69.0
1236,519.72,43.0
1052,763.55,33.0
1147,559.16,45.0
1698,493.1,37.0
1532,629.04,49.0
1089,525.28,27.0
1232,525.14,64.0
1726,369.0,49.0
1880,528.06,23.0
1050,624.25,33.0
1664,399.67,48.0
1835,670.94,52.0
1627,489.0,27.0
1393,393.47,47.0
1213,619.72,21.0
1450,465.58,39.0
1338,591.14,51.0
1350,464.99,34.0
1648,492.82,25.0
1284,559.23,41.0
1932,534.91,34.0
1877,260.54,46.0
1582,365.45,31.0
1244,611.53,32.0
1549,484.14,20.0
1727,437.15,42.0
1638,336.97,38.0
1583,370.43,28.0
1225,257.38,42.0
1826,487.85,50.0
1440,428.19,38.0
1473,384.01,43.0
1443,491.83,43.0
1795,543.68,28.0
1411,751.18,61.0
1813,318.57,35.0
1245,639.13,47.0
1582,616.77,48.0
1706,406.51,39.0
1499,524.39,46.0
1981,445.08,42.0
1950,522.28,26.0
1549,681.1,37.0
1116,572.67,34.0
1749,561.03,35.0
1363,448.36,27.0
1913,321.91,51.0
1203,474.98,56.0
1350,644.79,50.0
1318,316.74,53.0
1358,373.39,37.0
1516,515.15,34.0
1939,381.84,32.0
1488,404.9,46.0
1668,449.17,42.0
1106,336.13,39.0
1739,383.11,53.0
1653,584.41,44.0
1825,343.12,32.0
1171,308.26,33.0
1657,424.4,47.0
1518,587.83,50.0
1854,476.37,46.0
1864,444.25,59.0
1957,505.32,56.0
1812,290.52,44.0
1527,559.36,32.0
1319,546.01,27.0
1036,450.88,36.0
1498,620.71,48.0
1664,364.7,58.0
1264,635.35,44.0
1694,518.54,52.0
1667,459.61,38.0
1648,497.62,46.0
1907,487.13,48.0
1401,646.43,20.0
1986,370.8,36.0
1601,408.5,49.0
1951,624.36,43.0
1217,428.54,28.0
1329,608.06,16.0
1185,703.93,36.0
1380,451.78,39.0
1208,581.76,31.0
1562,361.56,41.0
1287,590.57,45.0
1087,523.93,47.0
1943,556.76,16.0
1135,422.53,27.0
1157,300.67,37.0
1793,560.39,46.0
1919,252.39,45.0
1154,461.92,45.0
1462,612.94,36.0
1219,523.03,37.0
1458,733.8,33.0
1166,623.01,48.0
1321,421.53,31.0
1690,503.28,49.0
1840,494.32,42.0
1561,310.14,40.0
1812,387.15,33.0
1511,432.71,26.0
1086,255.65,34.0
1544,505.7,37.0
1274,470.11,16.0
1140,299.25,38.0
1717,548.51,49.0
1735,585.9,46.0
1624,527.24,35.0
1789,461.11,40.0
1915,570.97,34.0
1352,581.63,41.0
1004,536.89,55.0
1381,401.05,50.0
1723,533.19,45.0
1767,643.46,35.0
1333,428.4,47.0
1474,751.75,23.0
1985,436.92,37.0
1927,503.89,46.0
1029,419.3,47.0
1346,526.79,47.0
1921,290.93,43.0
1593,434.47,38.0
1492,368.95,45.0
1982,516.24,30.0
1747,619.33,32.0
1494,577.52,41.0
1855,215.4,42.0
1387,745.05,22.0
1872,535.43,45.0
1834,406.82,48.0
1252,518.86,39.0
1629,521.14,64.0
1938,419.98,33.0
1029,523.75,36.0
1622,427.1,36.0
1911,451.48,39.0
1765,417.65,37.0
1710,328.08,26.0
1806,517.5,35.0
1341,570.24,39.0
1808,561.79,52.0
1286,598.39,62.0
1944,538.92,53.0
1396,436.07,32.0
1508,600.76,33.0
1936,337.1,38.0
1243,391.92,58.0
1220,384.3,38.0
1155,629.61,27.0
1382,613.13,35.0
1747,558.48,48.0
1319,628.63,47.0
1372,394.49,38.0
1530,541.83,47.0
1214,484.98,17.0
1366,601.63,41.0
1113,486.17,49.0
1199,453.81,32.0
1024,564.91,32.0
1933,605.14,21.0
1120,419.8,56.0
1741,492.67,33.0
1610,372.99,42.0
1857,200.23,46.0
1002,524.06,55.0
1897,573.07,38.0
1772,531.45,35.0
1444,266.05,42.0
1253,457.9,53.0
1019,233.8,38.0
1203,664.36,30.0
1805,1109.01,2.0
1975,650.65,28.0
1356,613.5,49.0
1127,391.93,37.0
1357,364.07,34.0
1291,542.04,33.0
1173,398.68,41.0
1732,512.3,38.0
1354,442.06,37.0
1880,286.26,53.0
1036,232.34,55.0
1309,527.2,24.0
1660,432.61,43.0
1916,433.63,32.0
1603,583.5,38.0
1581,640.81,43.0
1083,467.29,38.0
1509,459.13,42.0
1443,560.02,47.0
1419,337.17,43.0
1204,526.78,34.0
1487,566.23,34.0
1778,581.63,26.0
1087,267.59,31.0
1251,408.64,60.0
1722,394.61,32.0
1854,511.99,28.0
1030,557.69,43.0
1868,679.61,39.0
1420,440.6,38.0
1827,440.29,54.0
1060,637.96,45.0
1578,535.59,35.0
1225,652.12,36.0
1924,534.65,35.0
1962,361.15,49.0
1334,340.02,37.0
1838,313.82,22.0
1578,579.45,40.0
1639,642.63,25.0
1110,721.92,62.0
1490,601.17,30.0
1271,639.54,38.0
1812,430.4,43.0
1033,361.23,37.0
1211,602.01,37.0
1299,550.12,44.0
1372,512.89,55.0
1124,546.48,48.0
1102,538.78,55.0
1992,654.06,30.0
1717,655.4,43.0
1119,565.31,42.0
1681,601.5,44.0
1546,561.69,54.0
1893,444.66,38.0
1330,590.79,36.0
1757,332.66,45.0
1851,626.47,22.0
1925,356.66,38.0
1308,534.3,39.0
1569,398.58,31.0
1411,566.41,51.0
1398,495.93,29.0
1933,308.63,39.0
1305,550.48,43.0
1652,430.65,54.0
1622,605.74,40.0
1162,500.16,49.0
1622,547.45,47.0
1663,385.09,41.0
1887,429.28,29.0
1064,444.96,26.0
1617,602.8,41.0
1215,701.29,35.0
1602,403.38,49.0
1913,629.22,47.0
1953,239.64,38.0
1025,356.7,28.0
1668,384.95,45.0
1583,337.7,30.0
1043,309.97,32.0
1089,549.56,30.0
1132,474.31,39.0
1160,545.53,52.0
1743,582.86,40.0
1379,531.87,36.0
1260,578.93,25.0
1382,491.66,46.0
1368,357.56,32.0
1110,626.94,41.0
1675,429.31,36.0
1076,387.73,48.0
1208,478.65,38.0
1012,390.46,39.0
1920,449.91,45.0
1569,541.29,61.0
1897,541.8,49.0
1855,392.26,39.0
1547,441.48,40.0
1024,628.92,35.0
1545,559.57,31.0
1139,749.01,34.0
1274,641.62,32.0
1369,637.32,47.0
1873,333.46,29.0
1221,591.66,53.0
1036,493.63,48.0
1874,433.88,40.0
1128,520.16,40.0
1315,613.43,34.0
1322,560.1,43.0
1432,394.58,51.0
1217,589.1,33.0
1846,423.49,25.0
1941,526.0,47.0
1247,463.6,43.0
1110,473.74,29.0
1815,591.95,33.0
1731,375.18,31.0
1707,733.42,33.0
1146,281.47,37.0
1343,428.28,37.0
1508,544.43,33.0
1504,570.12,32.0
1551,487.94,38.0
1133,493.11,42.0
1463,549.27,37.0
1863,472.27,52.0
1989,667.18,45.0
1190,600.72,24.0
1162,604.74,45.0
1455,384.06,46.0
1060,490.47,36.0
1004,463.94,25.0
1036,379.33,40.0
1459,543.22,40.0
1216,435.48,29.0
1736,578.65,25.0
1998,371.58,39.0
1727,706.28,38.0
1138,392.44,36.0
1617,526.32,39.0
1098,595.02,29.0
1679,431.52,36.0
1960,602.3,45.0
1263,352.5,37.0
1598,674.25,23.0
1595,501.7,35.0
1223,428.43,29.0
1010,464.1,43.0
1326,597.07,43.0
1697,429.87,23.0
1349,410.08,48.0
1378,473.42,29.0
1943,358.76,56.0
1230,718.47,40.0
1140,432.03,28.0
1617,599.79,29.0
1764,525.14,43.0
1955,381.86,36.0
1048,499.29,39.0
1450,594.08,56.0
1774,477.41,33.0
1490,643.17,41.0
1204,622.58,54.0
1868,610.27,43.0
1408,444.84,24.0
1406,370.42,45.0
1050,426.37,28.0
1174,523.55,54.0
1736,565.49,32.0
1260,239.41,70.0
1479,499.03,55.0
1733,518.97,32.0
1222,466.69,40.0
1268,654.95,48.0
1809,550.61,48.0
1892,657.22,44.0
1900,474.08,53.0
1918,612.5,39.0
1317,696.21,36.0
1384,657.4,37.0
1585,368.94,49.0
1625,469.56,44.0
1218,458.58,43.0
1053,558.71,48.0
1199,582.36,19.0
1883,399.33,43.0
1642,508.14,42.0
1338,257.61,57.0
1703,673.03,25.0
1690,438.52,56.0
1897,506.7,41.0
1304,462.84,45.0
1798,637.52,57.0
1751,159.5,46.0
1244,498.01,44.0
1841,487.3,42.0
1628,445.56,35.0
1207,707.15,40.0
1996,393.52,33.0
1723,592.62,40.0
1510,542.75,17.0
1258,651.38,44.0
1379,419.94,39.0
1162,412.04,37.0
1737,631.53,42.0
1340,551.04,26.0
1931,314.61,59.0
1575,435.28,39.0
1927,546.37,39.0
1757,600.53,30.0
1529,418.49,40.0
1033,150.29,54.0
1823,562.79,50.0
1997,353.56,49.0
1322,257.92,45.0
1180,160.12,36.0
1962,597.68,25.0
1346,515.43,38.0
1705,472.92,38.0
1191,666.68,50.0
1578,576.48,43.0
1720,693.96,56.0
1877,332.87,52.0
1678,495.85,35.0
1245,305.99,22.0
1244,472.47,54.0
1677,470.17,54.0
1807,575.19,26.0
1914,505.47,55.0
1722,574.81,44.0
1132,584.41,42.0
1196,758.59,56.0
1909,462.16,53.0
1346,387.08,47.0
1048,529.53,45.0
1063,403.73,46.0
1623,677.84,36.0
1867,466.01,39.0
1696,432.13,31.0
1103,443.44,37.0
1930,586.21,36.0
1212,481.07,34.0
1516,423.0,41.0
1118,699.84,37.0
1855,397.26,45.0
1760,504.27,24.0
1678,578.28,39.0
1894,304.24,41.0
1241,557.63,37.0
1279,373.39,38.0
1423,598.73,24.0
1362,384.48,44.0
1749,583.13,46.0
1305,632.7,45.0
1716,603.37,50.0
1485,530.16,42.0
1313,472.24,45.0
1512,430.83,42.0
1682,676.52,47.0
1166,416.06,24.0
1393,375.55,31.0
1769,579.84,56.0
1062,404.46,15.0
1271,385.99,39.0
1036,326.77,52.0
1015,442.05,39.0
1765,490.07,36.0
1342,529.17,41.0
1345,614.16,36.0
1847,563.23,40.0
1538,477.1,33.0
1958,476.22,51.0
1622,561.22,54.0
1232,652.71,39.0
1989,515.16,26.0
1575,443.7,35.0
1608,380.86,38.0
1415,326.58,45.0
1904,579.95,30.0
1266,569.36,32.0
1996,569.28,45.0
1325,484.56,49.0
1925,668.83,34.0
1743,441.91,27.0
1910,614.63,73.0
1442,495.35,48.0
1559,427.0,37.0
1861,571.1,49.0
1721,549.16,39.0
1075,542.84,49.0
1246,509.75,42.0
1827,495.45,41.0
1579,786.6,39.0
1312,642.11,26.0
1575,586.74,59.0
1693,513.42,31.0
1591,620.86,26.0
1342,562.16,38.0
1714,503.14,30.0
1181,463.57,39.0
1954,490.29,47.0
1983,119.55,50.0
1725,525.27,48.0
1934,441.38,37.0
1631,691.12,40.0
1398,502.32,44.0
1240,357.32,22.0
1846,494.01,46.0
1713,374.47,25.0
1923,556.81,60.0
1291,534.91,36.0
1053,614.94,38.0
1144,405.09,32.0
1355,504.08,34.0
1597,336.2,63.0
1982,584.18,49.0
1476,562.26,25.0
1021,559.5,55.0
1330,500.19,52.0
1291,549.77,37.0
1235,692.52,43.0
1028,465.79,40.0
1694,1549.92,2.0
1937,369.66,32.0
1159,395.81,41.0
1909,511.74,36.0
1529,632.47,26.0
1549,469.25,62.0
1100,471.69,28.0
1289,451.17,42.0
1376,435.83,23.0
1172,535.4,36.0
1342,320.33,44.0
1927,653.71,32.0
1877,420.15,46.0
1578,586.63,37.0
1190,347.6,52.0
1438,580.26,54.0
1554,580.63,34.0
1634,546.1,41.0
1789,380.67,42.0
1342,529.95,46.0
1707,358.03,40.0
1844,469.67,42.0
1124,623.53,38.0
1607,595.6,41.0
1889,501.82,53.0
1668,383.02,46.0
1551,577.47,47.0
1359,502.33,47.0
1502,221.56,38.0
1172,593.92,43.0
1886,497.09,29.0
1393,644.29,53.0
1460,368.57,12.0
1684,118.8,39.0
1119,533.49,51.0
1272,534.99,26.0
1357,297.12,44.0
1385,382.58,33.0
1912,830.63,36.0
1875,463.33,49.0
1857,587.72,42.0
1886,421.92,20.0
1933,249.16,30.0
1932,479.57,50.0
1318,468.13,44.0
1260,452.01,57.0
1280,486.24,57.0
1328,531.71,37.0
1123,481.99,65.0
1475,348.32,40.0
1277,558.34,30.0
1092,266.08,34.0
1958,253.96,17.0
1546,588.7,56.0
1822,560.84,56.0
1127,493.11,30.0
1531,332.55,38.0
1772,1245.15,0.0
1166,468.47,30.0
1830,308.49,22.0
1235,411.32,38.0
1031,578.28,37.0
1230,671.28,36.0
1190,449.67,42.0
1841,590.78,54.0
1935,270.31,37.0
1656,579.13,42.0
1612,403.53,47.0
1590,536.88,46.0
1507,470.27,34.0
1456,658.45,41.0
1671,395.07,45.0
1254,575.31,29.0
1278,466.46,53.0
1970,481.0,54.0
1699,477.94,33.0
1972,398.52,42.0
1721,498.31,46.0
1752,492.48,35.0
1055,528.95,45.0
1648,510.14,42.0
1105,595.76,25.0
1580,610.82,45.0
1701,373.93,29.0
1191,604.25,49.0
1277,357.64,33.0
1543,570.54,38.0
1174,574.37,54.0
1769,270.64,45.0
1634,511.16,29.0
1084,443.78,30.0
1987,408.95,34.0
1947,662.1,44.0
1727,421.56,44.0
1215,403.23,32.0
1013,509.08,28.0
1036,582.27,43.0
1026,483.0,38.0
1663,639.96,62.0
1575,563.72,40.0
1069,238.61,58.0
1153,436.46,28.0
1437,432.58,24.0
1764,557.52,29.0
1270,185.02,52.0
1540,805.88,58.0
1995,563.72,32.0
1073,517.87,35.0
1795,641.79,28.0
1570,781.24,22.0
1754,604.49,47.0
1840,613.86,42.0
1148,515.68,40.0
1505,483.02,26.0
1009,442.9,56.0
1643,400.87,35.0
1501,417.56,45.0
1061,337.93,25.0
1387,490.9,38.0
1894,297.84,43.0
1773,522.91,43.0
1729,495.64,42.0
1231,517.63,45.0
1847,437.34,29.0
1583,869.22,42.0
1987,663.21,41.0
1527,350.65,42.0
1549,527.94,41.0
1688,427.04,27.0
1444,378.26,27.0
1320,339.19,18.0
1893,551.87,48.0
1082,418.23,48.0
1433,616.14,48.0
1016,619.25,43.0
1368,664.87,19.0
1667,397.71,30.0
1683,557.04,42.0
1907,575.89,41.0
1581,443.1,38.0
1582,407.39,44.0
1254,693.14,40.0
1455,527.3,41.0
1642,576.32,34.0
1560,401.35,50.0
1532,353.69,36.0
1391,431.67,27.0
1319,485.12,32.0
1219,372.29,37.0
1698,498.82,50.0
1413,297.38,40.0
1031,365.59,38.0
1714,580.51,28.0
1787,572.45,48.0
1753,452.97,33.0
1015,377.87,39.0
1408,376.71,55.0
1827,455.21,45.0
1172,577.34,24.0
1648,611.39,22.0
1178,440.42,39.0
1870,361.58,28.0
1572,532.14,46.0
1496,401.18,40.0
1935,437.81,42.0
1103,659.03,33.0
1316,599.25,57.0
1706,518.96,68.0
1767,347.37,37.0
1975,525.37,44.0
1587,627.52,41.0
1782,454.92,37.0
1180,662.13,32.0
1131,655.13,29.0
1662,699.65,29.0
1154,536.63,44.0
1358,570.49,35.0
1234,669.7,14.0
1759,553.69,44.0
1164,439.85,40.0
1716,446.17,53.0
1426,528.63,44.0
1676,345.13,25.0
1487,482.81,18.0
1212,631.59,33.0
1924,237.05,34.0
1765,684.14,49.0
1156,634.68,40.0
1688,444.83,51.0
1074,565.21,27.0
1434,500.38,50.0
1177,647.6,47.0
1795,617.92,20.0
1841,331.99,53.0
1644,570.47,41.0
1636,475.32,44.0
1311,509.94,31.0
1831,412.62,53.0
1126,709.78,28.0
1376,624.81,48.0
1344,411.23,48.0
1224,339.85,30.0
1016,453.72,60.0
1496,552.14,42.0
1992,528.82,47.0
1472,650.38,25.0
1864,594.79,61.0
1310,616.35,28.0
1757,539.22,50.0
1136,333.28,30.0
1474,476.52,34.0
1216,627.21,48.0
1195,493.82,50.0
1200,560.37,27.0
1365,461.75,51.0
1718,376.42,50.0
1527,485.2,31.0
1399,537.09,56.0
1524,421.32,25.0
1589,471.71,34.0
1213,387.26,45.0
1340,634.31,31.0
1328,464.67,43.0
1958,674.33,42.0
1118,683.45,38.0
1424,490.27,48.0
1692,378.99,38.0
1835,249.69,42.0
1841,323.36,51.0
1866,335.14,48.0
1372,665.42,48.0
1648,513.9,29.0
1178,546.75,45.0
1431,233.55,31.0
1719,356.24,27.0
1944,606.45,39.0
1401,534.41,31.0
1393,482.34,48.0
1980,567.78,48.0
1882,696.3,21.0
1565,473.47,32.0
1078,508.32,25.0
1782,523.11,35.0
1906,787.05,45.0
1423,248.08,38.0
1117,581.99,34.0
1367,486.22,53.0
1105,568.01,17.0
1104,421.12,52.0
1302,494.12,35.0
1629,585.37,39.0
1893,873.55,35.0
1740,596.96,55.0
1147,398.23,28.0
1865,449.15,40.0
1149,445.59,45.0
1815,284.52,24.0
1255,460.39,31.0
1081,587.94,39.0
1015,347.09,31.0
1900,625.82,32.0
1192,558.53,37.0
1722,411.89,46.0
1073,483.02,37.0
1276,691.8,51.0
1060,588.03,30.0
1972,501.05,27.0
1950,471.48,59.0
1535,509.19,33.0
1534,438.59,27.0
1342,247.43,23.0
1394,745.06,51.0
1942,518.64,37.0
1257,547.78,37.0
1197,493.05,38.0
1052,411.79,50.0
1650,477.69,38.0
1270,308.07,63.0
1200,773.25,41.0
1395,351.86,51.0
1377,376.16,48.0
1890,447.17,40.0
1675,654.57,34.0
1603,501.74,43.0
1534,351.66,45.0
1922,650.52,34.0
1087,587.72,42.0
1397,564.61,52.0
1181,585.89,61.0
1866,787.32,49.0
1282,762.21,59.0
1532,417.59,34.0
1560,694.87,47.0
1189,545.98,53.0
1204,559.89,31.0
1967,296.93,35.0
1043,479.55,57.0
1299,402.46,30.0
1639,599.37,27.0
1993,628.53,55.0
1700,251.06,52.0
1681,497.36,44.0
1278,634.62,40.0
1712,477.6,36.0
1384,587.49,43.0
1636,542.14,56.0
1803,541.0,42.0
1310,467.44,62.0
1877,354.01,31.0
1527,365.42,40.0
1856,585.12,36.0
1273,502.33,29.0
1481,483.38,38.0
1805,449.13,44.0
1450,463.38,45.0
1531,625.63,62.0
1530,459.77,45.0
1524,339.07,52.0
1016,589.24,41.0
1717,475.41,57.0
1029,503.77,64.0
1469,692.91,45.0
1810,497.53,30.0
1303,534.7,35.0
1554,358.53,43.0
1092,473.64,45.0
1881,573.14,47.0
1577,313.36,45.0
1630,524.1,40.0
1820,512.09,34.0
1583,504.95,44.0
1845,624.46,59.0
1161,540.13,50.0
